"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG605","Grade 7 (G7)","49697","58862","G7 - Recruitment & Resourcing","1.00","Human Resources","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG561","Grade 7 (G7)","49697","58862","G7 - East Mids, Ox-Cam & Beyond Whitehall","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG452","Grade 7 (G7)","49697","58862","G7 - East Mids, Ox-Cam & Beyond Whitehall","0.86","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG452","Grade 7 (G7)","49697","58862","G7 - Outward Loan","0.85","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Funding Project Delivery","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NE & Y&H Growth Delivery Team","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NW GDT ERDF/ RGF Delivery","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NW Growth Delivery Team","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NW Growth Delivery Team","0.92","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NW Growth Delivery Team","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NW Growth Delivery Team","0.85","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - South Central & West","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - South West Growth Delivery Team","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG590","Grade 7 (G7)","49697","58862","G7 - Freeports","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG485","Grade 7 (G7)","49697","58862","G7 - Regeneration","0.90","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG485","Grade 7 (G7)","49697","58862","G7 - UKSPF Design & Delivery","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG463","Grade 7 (G7)","49697","58862","G7 - Central Strategy","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Homelessness and Rough Sleeping","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Rough Sleeping Delivery","0.60","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Rough Sleeping Delivery","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 7 (G7)","49697","58862","G7 - LG Engagement","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG575","Grade 7 (G7)","49697","58862","G7 - Care and Reform","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 7 (G7)","49697","58862","G7 - LG Body Team","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 7 (G7)","49697","58862","G7 - LG Stewardship","0.80","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG344","Grade 7 (G7)","49697","58862","G7 - Programme Delivery","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Emergencies Management","0.60","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Grade 7 (G7)","49697","58862","G7 - Programme Management","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Recovery","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Recovery","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Recovery","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southeast & Strategy","0.80","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG600","Grade 7 (G7)","49697","58862","G7 - Resillience and Recovery","0.61","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG373","Grade 7 (G7)","49697","58862","G7 - Building Remediation & Grenfell","0.70","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Grade 7 (G7)","49697","58862","G7 - Private Rented Sector","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Grade 7 (G7)","49697","58862","G7 - Development Plans Implementation","1.00","Planning","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG466","Grade 7 (G7)","49697","58862","G7 - Digital","1.00","Digital Data and Technology","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Grade 7 (G7)","49697","58862","G7 - Outward Loan","1.00","Planning","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Grade 7 (G7)","49697","58862","G7 - Planning Policy and Reform - Strategy","1.00","Planning","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Grade 7 (G7)","49697","58862","G7 - Affordable Housing Reg & Investment","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Grade 7 (G7)","49697","58862","G7 - Net Zero Division","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Grade 7 (G7)","49697","58862","G7 - Faith, Integration and Communities","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG400","Grade 7 (G7)","49697","58862","G7 - Ukraine Response","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG400","Grade 7 (G7)","49697","58862","G7 - Ukraine Response","0.61","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG400","Grade 7 (G7)","49697","58862","G7 - Ukraine Response","1.00","Project Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG500","Grade 7 (G7)","49697","58862","G7 - BSP-Programme&Governance","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG462","Grade 7 (G7)","49697","58862","G7 - Energy Performance of Buildings","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG445","Grade 7 (G7)","49697","58862","G7 - Grenfell Site Programme","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Grade 7 (G7)","49697","58862","G7 - Remediation Policy & Delivery","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Grade 7 (G7)","49697","58862","G7 - Reform Policy & Legislation","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG316","Grade 7 (G7)","49697","58862","G7 - BSP","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG231","Grade 7 (G7)","49697","58862","G7 - Building Safety","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Grade 7 (G7)","49697","58862","G7 - Energy Safe Materials","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG504","Grade 7 (G7)","49697","58862","G7 - Electoral Integrity Programme","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG459","Grade 7 (G7)","49697","58862","G7 - West Mids, South West & Western Gateway","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG316","Grade 7 (G7)","49697","58862","G7 - Building Safe Regulator","1.00","Operational Delivery","South East"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG516","Grade 7 (G7)","49697","58862","G7 - Homelessness and Troubles Families","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG393","Grade 7 (G7)","49697","58862","G7 - Risk","1.00","Finance","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG422","Grade 7 (G7)","49697","58862","G7 - Digital Delivery","1.00","Digital Data and Technology","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG601","Grade 7 (G7)","49697","58862","G7 - Knowledge & IT","1.00","Digital Data and Technology","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG601","Grade 7 (G7)","49697","58862","G7 - Service Delivery","0.86","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG479","Grade 7 (G7)","49697","58862","G7 - Early Careers","1.00","Human Resources","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG479","Grade 7 (G7)","49697","58862","G7 - Organisational & People Development","1.00","Human Resources","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG413","Grade 7 (G7)","49697","58862","G7 - Dorset and Hot SW, South West Team","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG413","Grade 7 (G7)","49697","58862","G7 - West Mids, South West & Western Gateway","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG452","Grade 7 (G7)","49697","58862","G7 - West Mids, South West & Western Gateway","0.69","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG452","Grade 7 (G7)","49697","58862","G7 - West Mids, South West & Western Gateway","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG452","Grade 7 (G7)","49697","58862","G7 - West Mids, South West & Western Gateway","1.00","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Portfolio Management Office","0.92","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Operational Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Operational Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - LUF Delivery","0.80","Operational Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG485","Grade 7 (G7)","49697","58862","G7 - Regeneration","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG382","Grade 7 (G7)","49697","58862","G7 - Levelling Up Policy & Strategy","1.00","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG546","Grade 7 (G7)","49697","58862","G7 - Local Organization Unit","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG154","Grade 7 (G7)","49697","58862","G7 - Deep Dives","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 7 (G7)","49697","58862","G7 - Strategy","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 7 (G7)","49697","58862","G7 - Data Capability & Infrastructure","0.90","Statistics","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Homelessness","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Homelessness and Rough Sleeping","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 7 (G7)","49697","58862","G7 - Homelessness Policy and Strategy","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Rough Sleeping Delivery","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Rough Sleeping Delivery","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 7 (G7)","49697","58862","G7 - Faith, Integration and Communities","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Grade 7 (G7)","49697","58862","G7 - Faith, Integration and Communities","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 7 (G7)","49697","58862","G7 - LG Engagement","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG518","Grade 7 (G7)","49697","58862","G7 - Local Government Strategy","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG575","Grade 7 (G7)","49697","58862","G7 - Strategy, Revenue & Capital","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG267","Grade 7 (G7)","49697","58862","G7 - Data Analytics and Statistics","0.80","Statistics","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG159","Grade 7 (G7)","49697","58862","G7 - Governance Reform & Democracy","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 7 (G7)","49697","58862","G7 - LG Performance","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Grade 7 (G7)","49697","58862","G7 - Resilience & Emergencies","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience & Emergencies","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: South & West Midlands","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","0.57","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","0.86","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Grade 7 (G7)","49697","58862","G7 - Home Ownership Division","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Grade 7 (G7)","49697","58862","G7 - Housing Strategy","1.00","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Grade 7 (G7)","49697","58862","G7 - Private Rented Sector","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG591","Grade 7 (G7)","49697","58862","G7 - PCU - Local Authority Decisions","1.00","Planning","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Grade 7 (G7)","49697","58862","G7 - Planning - Infrastructure","1.00","Planning","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Grade 7 (G7)","49697","58862","G7 - Planning - Infrastructure","0.76","Planning","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG466","Grade 7 (G7)","49697","58862","G7 - Planning Digital","1.00","Digital Data and Technology","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG466","Grade 7 (G7)","49697","58862","G7 - Planning Transformation","1.00","Planning","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Grade 7 (G7)","49697","58862","G7 - Homelessness,Leasehold & Private Renting","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG224","Grade 7 (G7)","49697","58862","G7 - Shielding","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG224","Grade 7 (G7)","49697","58862","G7 - Shielding","0.81","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Grade 7 (G7)","49697","58862","G7 - UTF","1.00","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Grade 7 (G7)","49697","58862","G7 - Energy Safe Materials","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Grade 7 (G7)","49697","58862","G7 - Financial Remediation & Residents","1.00","Project Delivery","South West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG516","Grade 7 (G7)","49697","58862","G7 - ADD Supoort Team","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG217","Grade 7 (G7)","49697","58862","G7 - Data Analytics and Statistics","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG516","Grade 7 (G7)","49697","58862","G7 - Homelessness & Rough Sleeping Data","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG330","Grade 7 (G7)","49697","58862","G7 - Safer & Greener Buildings Analysis","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG330","Grade 7 (G7)","49697","58862","G7 - Safer & Greener Buildings Analysis","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG516","Grade 7 (G7)","49697","58862","G7 - Vulnerable People, Data and Evaluation","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG601","Grade 7 (G7)","49697","58862","G7 - Digital Delivery","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG422","Grade 7 (G7)","49697","58862","G7 - Digital Delivery","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG422","Grade 7 (G7)","49697","58862","G7 - Digital Delivery","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG422","Grade 7 (G7)","49697","58862","G7 - Digital Delivery","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG422","Grade 7 (G7)","49697","58862","G7 - Funding Service Design team","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG586","Grade 7 (G7)","49697","58862","G7 - IT-Infrastructure","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG586","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG570","Grade 7 (G7)","49697","58862","G7 - Business Planning","1.00","Human Resources","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG479","Grade 7 (G7)","49697","58862","G7 - Organisational & People Development","1.00","Human Resources","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG479","Grade 7 (G7)","49697","58862","G7 - Organisational and People Development","1.00","Human Resources","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Centre of Excellence","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Greater SE Growth Delivery Team","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Midlands Growth Delivery Team","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Midlands Growth Delivery Team","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Operational Delivery","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - Performance, Systems & Intelligence","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG601","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - LUF Delivery","0.76","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - LUF Delivery","0.65","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - Regeneration","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - Regeneration","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG551","Grade 7 (G7)","49697","58862","G7 - Levelling Up Policy & Strategy","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG501","Grade 7 (G7)","49697","58862","G7 - Policy Unit","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 7 (G7)","49697","58862","G7 - English Devolution & Institutions","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 7 (G7)","49697","58862","G7 - English Devolution & Institutions","1.00","Finance","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG391","Grade 7 (G7)","49697","58862","G7 - Local Growth Strategy","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 7 (G7)","49697","58862","G7 - Data Capability & Transformation","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 7 (G7)","49697","58862","G7 - Spatial Data Unit","1.00","Statistics","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG599","Grade 7 (G7)","49697","58862","G7 - Executive Team Office","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Homelessness","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 7 (G7)","49697","58862","G7 - Homelessness Policy & Strategy","0.90","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 7 (G7)","49697","58862","G7 - Faith, Integration and Communities","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 7 (G7)","49697","58862","G7 - Faith, Integration and Communities","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG356","Grade 7 (G7)","49697","58862","G7 - COVID-19 Inqiry","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG518","Grade 7 (G7)","49697","58862","G7 - Local Government Delivery","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 7 (G7)","49697","58862","G7 - LG Performance","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 7 (G7)","49697","58862","G7 - LG Stewardship","0.81","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Grade 7 (G7)","49697","58862","G7 - Local Government Strategy","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG572","Grade 7 (G7)","49697","58862","G7 - Building Remediation & Grenfell","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Rec","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","0.73","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","1.00","Policy","West Midlands"
