"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B1 (Nat)","25480","28430","Learning and Development Team Leader","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B1 (Nat)","25480","28430","Senior Personal Assistant","3.78","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B1 (Nat)","25480","28430","Victim Liaison Officer","3.30","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B1 Legal Trainee (Nat)","25480","28430","Legal Trainee","13.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B1 Paralegal Off (Nat)","25480","28430","Paralegal Officer","42.63","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Advocacy Manager","0.61","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Area Finance Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Area Performance Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Change Manager","2.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Courts Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","District Business Manager","2.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Facilities, Estates and Security Manager","2.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","HR Advisor","2.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 (Nat)","30130","33310","Victim Liaison Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B2 Paralegal BM (Nat)","30130","33310","Paralegal Business Manager","8.25","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B3 (Nat)","38180","43390","Area Communications Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B3 (Nat)","38180","43390","District Business Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B3 (Nat)","38180","43390","Inclusion & Community Engagement Manager","0.80","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level B3 (Nat)","38180","43390","Senior Business Manager","3.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level D Admin (Nat)","50850","59670","Head of Business Centre","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level D Admin (Nat)","50850","59670","Senior Business Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Level E Admin (Nat)","67000","77290","Area Business Manager","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Paralegal Assistant (Nat)","20251","23470","Paralegal Assistant","21.29","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Principal Crown Advocate (Nat)","76230","83570","Principal Crown Advocate","1.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Senior Crown Advocate (Nat)","66410","71740","Senior Crown Advocate","2.00","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","131.39","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","YORKSHIRE AND HUMBERSIDE","CPS-G-004","Specialist Prosecutor (Nat)","56890","66990","Specialist Prosecutor","2.81","Government Legal Profession","Yorkshire and The Humber"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Associate Prosecutor (Lon)","32040","36240","Associate Prosecutor","7.64","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Crown Advocate (Lon)","56460","64670","Crown Advocate","8.40","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Crown Advocate ABP (Lon)","65440","69430","Crown Advocate","7.63","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Crown Prosecutor (Lon)","40000","44660","Crown Prosecutor","17.76","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Legal Manager 1 (London)","63960","71310","District Crown Prosecutor","27.99","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Legal Manager 1 (National)","58040","66990","District Crown Prosecutor","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Legal Manager 2 (London)","70890","79430","Senior District Crown Prosecutor","7.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 Legal Trainee (Lon)","26970","30110","Pupil Barrister","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 (Lon)","20120","23520","Administrative Officer","18.88","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 (Lon)","20120","23520","Casework Assistant","37.43","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 (Lon)","20120","23520","Caseworker","2.65","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 (Lon)","20120","23520","Fees Clerk","4.75","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 Apprentice (Lon)","20120","23520","Administrative Officer","15.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level A2 Apprentice (Lon)","20120","23520","Casework Assistant","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Business Services Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Business Support Manager","1.92","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Case Progression Manager","4.17","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Casework Administration Manager","6.65","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Caseworker","1.44","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Charging Workflow Manager","0.42","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Court Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Advocacy Manager","1.88","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Fees Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Paralegal Officer","5.50","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 (Lon)","26970","30110","Senior Personal Assistant","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 Legal Trainee (Lon)","26970","30110","Legal Trainee","5.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 Legal Trainee (Lon)","26970","30110","Pupil Barrister","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B1 Paralegal Off (Lon)","26970","30110","Paralegal Officer","56.74","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B2 (Lon)","31560","35020","Court Centre Manager","5.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B2 (Lon)","31560","35020","Quality Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B2 Paralegal BM (Lon)","31560","35020","Paralegal Business Manager","8.68","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B2 Paralegal BM (Nat)","30130","33310","Paralegal Business Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B3 (Lon)","39750","45530","Operational Business Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level B3 (Lon)","39750","45530","Senior Business Manager","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level E Admin (Lon)","69680","79410","Senior Operational Business Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level E Admin (Lon)","69680","79410","Area Business Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Level E Legal (Lon)","69680","79410","Senior Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Paralegal Assistant (Lon)","20999","24590","Paralegal Assistant","35.97","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Principal Crown Advocate (Lon)","80660","88030","Principal Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Senior Crown Advocate (Lon)","69300","74660","Senior Crown Advocate","1.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Senior Crown Prosecutor (Lon)","50519","62590","Duty Prosecutor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Senior Crown Prosecutor (Lon)","50519","62590","Senior Crown Prosecutor","127.64","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","18.35","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON NORTH","CPS-G-020","Senior Crown Prosecutor BAR","50519","62590","Senior Crown Prosecutor","7.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Associate Prosecutor (Lon)","32040","36240","Associate Prosecutor","4.29","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Associate Prosecutor 2 (Lon)","36130","39540","Associate Prosecutor 2","0.89","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","B1 Solicitor Apprentice (Lon)","26970","30110","Solicitor Apprentice","0.86","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Crown Advocate (Lon)","56460","64670","Crown Advocate","7.83","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Crown Advocate ABP (Lon)","65440","69430","Crown Advocate","5.59","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Crown Prosecutor (Lon)","40000","44660","Crown Prosecutor","15.28","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Crown Prosecutor (Nat)","38000","42630","Crown Prosecutor","0.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 Legal Trainee (Lon)","26970","30110","Pupil Barrister","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Legal Manager 1 (London)","63960","71310","District Crown Prosecutor","27.80","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Legal Manager 1 (National)","58040","66990","District Crown Prosecutor","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Legal Manager 2 (London)","70890","79430","District Crown Prosecutor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Legal Manager 2 (London)","70890","79430","Senior District Crown Prosecutor","7.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Administrative Officer","9.83","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Casework Assistant","42.65","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Caseworker","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Paralegal Assistant","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Victim Liaison Officer","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 (Lon)","20120","23520","Witness Care Officer","1.24","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 Apprentice (Lon)","20120","23520","Administrative Officer","20.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level A2 Apprentice (Lon)","20120","23520","Casework Assistant","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Area Finance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Business Centre Support Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Business Services Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Case Progression Manager","8.42","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Casework Administration Manager","7.49","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Casework Assistant","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Complaints Co-ordinator","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","HR Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Learning and Development Team Leader","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Paralegal Officer","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Project Support Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Senior Personal Assistant","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 (Lon)","26970","30110","Victim Liaison Officer","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 Legal Trainee (Lon)","26970","30110","Legal Trainee","9.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 Legal Trainee (Lon)","26970","30110","Pupil Barrister","4.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 Paralegal Off (Lon)","26970","30110","Paralegal Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B1 Paralegal Off (Lon)","26970","30110","Paralegal Officer","51.51","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Area Performance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Court Centre Manager","5.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Diversity and Communications Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Facilities, Estates and Security Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","HR Advisor","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","HR Advisory Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Paralegal Business Manager","1.86","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Business Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 (Lon)","31560","35020","Victim Liaison Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B2 Paralegal BM (Lon)","31560","35020","Paralegal Business Manager","7.10","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Area Communication Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Area Communications Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Change Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","HR Business Partner","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Inclusion and Community Engagement Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Project Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Senior Business Manager","4.61","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Lon)","39750","45530","Senior Project Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level B3 (Nat)","38180","43390","Senior Finance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level E Admin (Lon)","69680","79410","Change Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level E Admin (Lon)","69680","79410","Head of Area Communications","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level E Admin (Lon)","69680","79410","Senior Operational Business Manager","1.84","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level E Admin (Lon)","69680","79410","Area Business Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Level E Admin (Lon)","69680","79410","Head of Business Centre","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Paralegal Assistant (Lon)","20999","24590","Paralegal Assistant","39.51","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Principal Crown Advocate (CCD)","99790","120760","Principal Crown Advocate","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Senior Crown Advocate (Lon)","69300","74660","Senior Crown Advocate","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Senior Crown Prosecutor (Lon)","50519","62590","Senior Crown Prosecutor","121.37","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","10.56","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Senior Crown Prosecutor BAR","50519","62590","Senior Crown Prosecutor","10.80","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","LONDON SOUTH","CPS-G-019","Specialist Prosecutor (Lon)","61360","71300","Specialist Prosecutor","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level A2 (Lon)","20120","23520","Administrative Officer","2.67","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level A2 (Lon)","20120","23520","Communications Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level A2 (Lon)","20120","23520","Fees Clerk","2.05","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level A2 Apprentice (Lon)","20120","23520","Fees Clerk","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B1 (Lon)","26970","30110","Fees Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B1 (Lon)","26970","30110","Finance Officer","2.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B1 (Lon)","26970","30110","HR Manager","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B1 (Lon)","26970","30110","Performance Officer","3.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B1 (Nat)","25480","28430","Administrative Officer","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","Change Manager","0.60","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","Communications Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","Facilities, Estates and Security Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","Finance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","HR Advisory Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Lon)","31560","35020","Performance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Nat)","30130","33310","Facilities, Estates and Security Manager","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Nat)","30130","33310","Finance Manager","2.81","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level B2 (Nat)","30130","33310","Performance Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level D Admin (Lon)","54760","65050","Change Manager","1.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","Level D Admin (Lon)","54760","65050","Head of Business Centre","2.00","Government Legal Profession","London"
"Attorney General's Office","Crown Prosecution Service","BUSINESS SERVICES","CPS-G-021","RCPO - Admin Officer","20275","23381","Fees Clerk","1.00","Government Legal Profession","London"
